Date,Precip,MaxAirTemp,RecordMaxTemp,RecordMaxYear,MinAirTemp,RecordMinTemp,RecordMinYear,AvgAirTemp,MaxAirTempTime,MinAirTempTime,MaxRel.Hum.,MinRel.Hum.,Avg.Rel.Hum.,HDD,CDD,GDD,GDD Mod. Sine Wave,Solar Radiation (Langleys),AvgWindDir,AvgWindSpeed,MaxWindSpeed,TimeMaxWindSpeed,MaxSoilTemp2",MinSoilTemp2",AvgSoilTemp2",MaxSoilTemp4",MinSoilTemp4",AvgSoilTemp4",Max50cmAirTemp,Min50cmAirTemp,Avg50cmAirTemp,Max300cmAirTemp,Min300cmAirTemp,Avg300cmAirTemp
5/2/2022,0,60.2,87.0,1959,49.1,30.0,1997,53.7,4:50 PM,11:55 PM,87,64,77,11.3,0,3.7,4.7,217.94,199.644652777778,5.5,10.0,1:15 PM,56.1,53.7,54.7,55.8,53.6,54.3,-,-,-,-,-,-,
5/3/2022,0.96,75.8,88.0,1959,48.3,32.0,1978,56.2,5:35 PM,1:30 AM,98,75,90,8.8,0,6.1,12.2,154.44,124.405576388889,5.6,15.8,6:40 PM,58.4,52.3,54.5,56.4,52.4,53.8,-,-,-,-,-,-,
5/4/2022,0.01,56.9,87.0,1955,48.5,24.0,2005,51.9,3:15 PM,7:35 AM,98,74,90,13.1,0,1.8,2.9,175.65,193.836184027778,4.5,9.9,8:50 AM,56.9,54.3,55.6,56.1,54.0,54.9,-,-,-,-,-,-,
5/5/2022,0.14,60.6,86.0,1959,40.5,30.0,2005,50.2,12:20 PM,5:05 AM,96,71,87,14.8,0,0.1,3.4,210.38,45.6471875,3.8,12.0,4:10 PM,56.6,52.5,54.6,55.1,52.8,54.2,-,-,-,-,-,-,
5/6/2022,0.93,52.7,91.0,1959,48.2,29.0,1968,50.3,12:40 PM,0:00 AM,98,78,96,14.7,0,0.2,0.9,131.61,43.6767951388889,7.6,16.2,12:45 PM,54.6,53.1,53.8,54.3,53.1,53.6,-,-,-,-,-,-,
5/7/2022,0,58.9,87.0,1982,45.5,30.0,1968,52.2,6:20 PM,11:55 PM,79,48,63,12.7,0,2.2,3.3,661.94,44.8965694444445,10.3,19.8,11:10 AM,58.4,51.3,54.2,56.1,51.6,53.5,-,-,-,-,-,-,
5/8/2022,0,64.3,86.0,2000,37.1,29.0,1983,51.7,2:25 PM,6:30 AM,94,47,67,13.2,0,1.7,4.6,650.93,48.3278923611111,4.7,14.2,4:35 PM,61.1,50.3,55.1,57.8,51.2,54.3,-,-,-,-,-,-,
5/9/2022,0,74.8,87.0,1979,49.3,33.0,1954,62.3,5:35 PM,5:40 AM,79,33,55,2.7,0,12.2,12.0,679.03,88.8673958333333,6.5,13.2,1:50 PM,62.2,53.7,57.5,59.3,53.9,56.3,-,-,-,-,-,-,
5/10/2022,0,84.8,88.0,1963,48.7,27.0,1966,68.9,5:50 PM,4:05 AM,86,38,53,0,3.9,18.9,16.8,584.19,97.6961805555555,4.8,11.2,9:05 AM,64.8,55.1,59.4,61.5,55.2,57.9,-,-,-,-,-,-,
5/11/2022,0,86.8,87.0,1993,60.6,34.0,1966,73.0,4:50 PM,11:55 PM,64,28,43,0,7.9,22.9,23.7,551.86,77.6877083333333,3.6,9.5,8:10 PM,67.8,59.5,63.1,64.3,58.9,61.2,-,-,-,-,-,-,
5/12/2022,0,86.3,89.0,1979,48.7,31.0,1996,69.4,3:30 PM,6:10 AM,93,27,54,0,4.4,19.4,17.5,645.41,64.2566666666667,3.2,11.0,7:05 PM,69.7,58.4,63.6,65.7,58.7,62.0,-,-,-,-,-,-,
5/13/2022,0,87.2,89.0,1956,58.5,33.0,1994,72.5,5:05 PM,1:25 AM,86,42,65,0,7.4,22.4,22.8,643.75,90.2361111111111,4.7,11.3,7:50 PM,71.3,60.6,65.4,67.3,60.5,63.6,-,-,-,-,-,-,
5/14/2022,0.04,85.5,89.0,1987,62.2,37.0,2003,70.8,4:40 PM,11:55 PM,94,44,75,0,5.7,20.7,23.8,477.49,104.434444444444,3.2,12.7,5:10 PM,72.4,63.7,67.1,68.4,63.1,65.3,-,-,-,-,-,-,
5/15/2022,0,87.6,92.0,1988,59.2,37.0,1973,72.3,4:15 PM,5:10 AM,95,26,67,0,7.3,22.3,23.4,614.12,213.566934027778,3.4,7.6,9:10 PM,74.2,63.7,68.2,70.0,63.4,66.4,-,-,-,-,-,-,
5/16/2022,0.45,76.0,92.0,1991,54.0,32.0,1984,63.6,5:50 PM,4:00 AM,97,36,72,1.4,0,13.5,14.9,581.88,205.664131944444,4.4,13.4,4:25 PM,69.7,63.9,66.7,68.0,63.9,65.9,-,-,-,-,-,-,
5/17/2022,0,72.9,92.0,1962,51.9,32.0,2005,61.2,6:00 PM,2:45 AM,90,38,63,3.8,0,11.1,12.4,675.61,156.147559027778,2.5,8.4,3:50 PM,70.9,61.3,65.4,67.5,61.8,64.5,-,-,-,-,-,-,
5/18/2022,0.23,61.5,93.0,1962,52.6,35.0,1955,58.1,3:50 PM,1:40 AM,98,70,85,6.9,0,8.0,7.0,94.31,48.6844097222222,2.2,8.4,2:05 PM,64.6,62.0,62.6,65.1,61.8,62.5,-,-,-,-,-,-,
5/19/2022,0,82.1,92.0,1962,60.0,33.0,2002,69.1,6:00 PM,0:00 AM,98,49,77,0,4.0,19.0,21.0,595.82,197.374305555556,6.8,12.2,3:30 PM,69.4,61.5,64.7,66.4,61.2,63.3,-,-,-,-,-,-,
5/20/2022,0,87.7,92.0,1959,68.3,34.0,1981,76.3,7:15 PM,6:15 AM,90,46,72,0,11.3,26.3,27.9,350.2,178.7,10.9,20.0,7:05 PM,69.3,64.4,66.6,66.9,63.8,65.2,-,-,-,-,-,-,
5/21/2022,0.1,86.1,91.0,1998,62.8,34.0,1954,75.3,4:35 PM,10:50 PM,98,59,77,0,10.3,25.3,24.4,311.57,175.788541666667,7.5,13.7,4:15 AM,71.1,66.3,68.1,68.5,65.4,66.6,-,-,-,-,-,-,
5/22/2022,0,72.0,91.0,1977,51.2,34.0,2002,63.5,4:35 PM,11:55 PM,98,47,76,1.5,0,13.4,11.5,332.03,256.072395833333,3.7,7.1,11:50 AM,68.8,64.3,66.3,66.8,64.8,65.7,-,-,-,-,-,-,
5/23/2022,0,61.3,90.0,1964,46.2,31.0,1963,54.8,6:00 PM,3:40 AM,89,50,69,10.1,0,4.8,4.5,531.1,117.081840277778,5.7,14.7,4:35 PM,66.8,60.5,63.3,64.9,61.4,63.1,-,-,-,-,-,-,
5/24/2022,0,69.2,90.0,1955,46.2,34.0,1963,59.1,5:20 PM,6:15 AM,87,53,68,5.9,0,9.0,8.3,674.61,65.2546388888888,4.5,11.6,5:50 PM,70.6,58.2,63.5,66.9,59.3,62.7,-,-,-,-,-,-,
5/25/2022,0.06,82.3,89.0,1953,54.5,36.0,1963,68.2,5:55 PM,1:50 AM,94,58,77,0,3.1,18.1,18.4,339.85,101.018017361111,7.0,14.1,11:45 PM,67.6,61.4,64.1,65.4,61.6,63.4,-,-,-,-,-,-,
5/26/2022,0.33,77.3,90.0,1975,63.1,37.0,1994,68.7,4:30 PM,9:15 PM,98,75,89,0,3.6,18.6,20.2,281.76,156.059722222222,6.8,15.6,4:55 PM,68.6,64.8,66.3,66.5,64.1,65.2,-,-,-,-,-,-,
5/27/2022,0.11,73.9,87.0,1955,61.9,35.0,1961,65.9,2:00 PM,11:10 PM,96,63,88,0,0.8,15.8,17.9,335.08,127.601041666667,4.0,10.2,11:45 AM,68.7,64.5,66.3,66.5,64.0,65.3,-,-,65.6,-,-,65.1,
5/28/2022,0,76.5,91.0,1987,58.7,40.0,1953,66.1,5:40 PM,6:45 AM,96,51,77,0,1.0,16.0,17.5,572.31,187.322368055556,2.6,7.4,0:50 AM,72.7,64.1,67.7,69.5,64.0,66.2,-,-,65.9,-,-,65.1,
5/29/2022,0,83.0,92.0,1991,59.3,37.0,1965,71.7,6:15 PM,6:10 AM,96,50,74,0,6.6,21.6,21.1,644.6,143.396180555556,4.8,10.1,4:45 PM,74.1,64.9,68.9,70.6,64.8,67.5,-,-,71.1,-,-,70.4,
5/30/2022,0,89.3,93.0,1953,64.7,37.0,1961,78.4,6:15 PM,2:45 AM,90,39,62,0,13.3,28.3,26.9,694.75,155.457291666667,7.3,17.1,12:45 PM,74.4,66.5,70.0,71.2,66.2,68.5,-,-,77.5,-,-,77.4,
5/31/2022,0,90.7,94.0,1988,69.5,39.0,1993,80.8,4:55 PM,6:25 AM,83,40,61,0,15.8,30.8,30.1,645.98,186.053125,6.8,15.8,3:30 PM,75.3,67.7,71.1,72.1,67.3,69.5,-,-,80.1,-,-,80.0,
6/1/2022,0.46,89.6,93.0,1988,68.3,38.0,2003,77.1,3:15 PM,11:55 PM,96,54,76,0,12.0,27.0,28.9,492.43,151.458958333333,5.1,15.0,3:55 PM,74.5,68.6,71.5,72.0,68.2,70.1,-,-,76.6,-,-,76.2,
6/2/2022,0,75.3,90.0,1978,60.7,39.0,1994,66.4,5:55 PM,11:55 PM,97,52,80,0,1.4,16.4,18.0,414.34,135.844666666667,1.5,7.6,9:50 AM,74.6,68.9,71.0,71.7,68.5,69.9,-,-,66.1,-,-,65.5,
6/3/2022,0,83.1,90.0,1998,51.6,40.0,1994,67.9,5:00 PM,6:10 AM,93,25,57,0,2.8,17.8,17.3,640.35,133.685763888889,3.1,12.5,2:40 PM,72.2,65.0,68.7,70.0,65.7,68.1,-,-,67.3,-,-,67.1,
6/4/2022,0,73.2,92.0,1953,51.6,41.0,1998,63.4,2:50 PM,3:15 AM,86,42,58,1.6,0,13.3,12.4,557.74,51.4287569444445,3.6,9.9,9:05 AM,73.0,62.7,66.9,69.4,63.7,66.5,-,-,62.9,-,-,62.7,
6/5/2022,0,84.6,93.0,1953,59.6,42.0,1954,70.6,6:00 PM,3:30 AM,76,32,52,0,5.5,20.5,22.0,534.87,92.3553472222222,3.9,9.8,1:45 PM,72.5,64.5,67.7,69.5,64.7,66.8,-,-,69.7,-,-,69.7,
6/6/2022,2.23,84.5,94.0,1988,64.6,37.0,1998,71.2,3:50 PM,3:50 AM,99,46,70,0,6.2,21.2,24.5,258.15,135.175972222222,5.1,12.7,4:50 PM,69.4,65.1,67.0,68.0,65.2,66.6,-,-,70.5,-,-,70.5,
6/7/2022,0.62,77.4,94.0,1999,60.2,42.0,1958,69.3,2:45 PM,11:55 PM,98,59,85,0,4.3,19.3,18.8,415.75,219.502430555556,5.6,10.7,4:05 AM,71.6,66.1,68.2,69.4,65.8,67.2,-,-,69.0,-,-,68.4,
6/8/2022,0.25,77.5,95.0,1959,54.2,38.0,1994,64.3,3:35 PM,6:10 AM,98,55,85,0.7,0,14.2,15.8,424.39,105.952368055556,4.2,12.0,5:55 PM,71.1,64.5,67.6,68.9,64.9,67.0,-,-,64.1,-,-,63.4,
6/9/2022,0,74.1,94.0,1959,56.7,41.0,1969,64.7,4:00 PM,6:40 AM,94,58,78,0.3,0,14.6,15.4,606.18,271.634097222222,4.6,9.4,4:40 PM,71.8,65.4,68.1,69.4,65.4,67.2,-,-,64.5,-,-,63.7,
6/10/2022,0,81.0,94.0,1999,53.4,41.0,1969,67.6,5:05 PM,5:50 AM,93,34,64,0,2.5,17.5,17.1,655.9,154.766319444445,2.6,7.8,7:10 PM,73.9,64.1,68.7,70.7,64.8,67.6,80.5,52.7,67.2,78.3,53.5,66.7,
6/11/2022,0,79.1,96.0,1999,58.5,38.0,1972,70.1,4:45 PM,6:20 AM,91,48,66,0,5.0,20.0,18.7,588.1,145.412881944444,3.2,9.1,4:55 PM,74.4,66.6,70.3,71.5,66.6,69.0,79.0,58.2,69.8,76.9,58.0,69.1,
6/12/2022,0,86.1,96.0,1956,65.1,40.0,1972,74.2,4:20 PM,6:15 AM,94,52,77,0,9.2,24.2,25.5,531.21,175.857871527778,4.8,10.3,6:35 PM,75.6,68.3,71.5,72.6,68.0,70.0,86.0,64.9,73.9,84.5,64.6,73.4,
6/13/2022,0.95,86.8,96.0,1956,65.1,46.0,1985,74.2,3:35 PM,6:05 AM,98,66,80,0,9.2,24.2,25.9,634.22,66.7983680555556,4.5,15.8,10:35 PM,79.5,69.5,73.7,75.5,69.3,72.0,87.5,64.6,74.1,85.0,64.6,73.1,
6/14/2022,1.84,85.6,97.0,1988,67.1,45.0,1978,75.2,6:40 PM,2:35 AM,99,79,90,0,10.2,25.2,26.3,438.96,89.5228819444445,4.6,15.2,2:25 AM,78.0,70.2,73.5,74.9,70.0,72.1,85.0,67.1,75.1,84.3,66.6,74.4,
6/15/2022,0,95.9,97.0,1994,74.3,45.0,1997,85.9,4:55 PM,0:35 AM,98,46,74,0,20.9,35.9,35.1,643.5,161.900972222222,5.2,11.9,6:45 PM,82.8,73.5,77.4,78.5,72.6,75.1,94.9,73.8,85.3,93.9,73.9,84.9,
6/16/2022,0,93.0,97.0,1994,75.9,40.0,1999,84.4,5:30 PM,11:15 PM,85,35,67,0,19.4,34.4,34.4,605.46,214.288194444444,7.7,14.3,1:15 PM,80.3,75.1,77.3,77.4,74.3,75.8,92.4,75.2,83.8,91.8,75.7,83.7,
6/17/2022,0,85.5,100.0,1957,66.5,45.0,1958,76.9,5:10 PM,5:05 AM,85,38,58,0,11.9,26.9,26.0,692.64,276.629861111111,4.6,12.4,11:45 PM,79.3,72.5,75.5,76.5,72.5,74.5,85.1,65.8,76.6,83.7,66.0,76.0,
6/18/2022,0,74.5,95.0,1994,56.0,42.0,1999,66.0,5:15 PM,6:00 AM,74,31,54,0,1.0,16.0,15.2,711.49,256.063222222222,4.5,10.6,5:45 PM,77.4,68.9,72.7,74.6,69.8,72.3,74.3,55.4,65.8,72.3,56.0,65.0,
6/19/2022,0,80.0,97.0,1953,49.4,45.0,1999,65.4,5:25 PM,6:10 AM,93,30,59,0,0.3,15.3,14.7,670.06,92.8311319444445,1.4,7.1,6:00 PM,77.1,66.1,71.2,74.1,67.5,70.7,79.4,49.2,65.1,77.6,49.1,64.4,
6/20/2022,0.07,86.4,100.0,1953,59.4,40.0,1992,71.5,6:00 PM,7:50 AM,88,35,59,0,6.4,21.4,22.9,450.09,116.962743055556,4.0,11.2,2:35 PM,74.0,68.3,70.8,72.0,68.8,70.4,85.7,59.3,70.9,84.5,59.0,70.7,
6/21/2022,0,97.6,99.0,1988,63.8,40.0,1992,80.9,5:05 PM,6:00 AM,78,27,54,0,15.9,30.9,30.6,710.34,176.657291666667,5.3,12.4,3:55 PM,78.0,67.9,72.4,74.6,68.3,71.2,96.8,63.1,80.3,96.5,63.9,80.2,
6/22/2022,0,94.4,99.0,1988,74.2,45.0,1963,84.0,2:55 PM,11:55 PM,74,30,55,0,19.0,34.0,34.2,667.42,255.677083333334,4.2,9.5,6:05 PM,81.0,71.4,75.4,77.2,71.0,73.7,94.3,73.4,83.5,92.9,73.9,83.1,
6/23/2022,0,82.9,92.0,1965,61.9,44.0,1963,72.5,4:45 PM,5:50 AM,93,36,64,0,7.4,22.4,22.4,726.27,149.363569444444,2.4,8.4,7:05 PM,80.9,70.5,75.0,77.2,71.0,73.9,82.8,61.5,72.2,80.7,61.8,71.5,
6/24/2022,0,88.8,94.0,1964,56.5,42.0,1961,73.2,6:35 PM,5:45 AM,96,30,63,0,8.1,23.1,22.6,710.08,59.3170833333333,1.3,6.8,2:30 PM,80.5,68.4,74.0,76.9,69.4,73.1,87.9,56.3,72.7,85.8,56.4,72.2,
6/25/2022,0,89.9,104.0,1988,57.8,44.0,1979,76.0,6:50 PM,6:05 AM,93,31,58,0,11.0,26.0,23.8,608.54,67.1305208333333,1.8,6.7,3:15 PM,78.8,68.7,73.7,75.8,69.7,72.9,88.8,57.3,75.4,87.7,57.7,75.1,
6/26/2022,0,87.2,96.0,1998,67.8,45.0,1979,77.9,4:50 PM,11:55 PM,87,47,66,0,12.9,27.9,27.4,330.45,170.018055555556,3.8,9.8,4:40 PM,76.1,72.2,73.9,74.3,72.1,73.1,86.9,67.3,77.5,85.8,67.6,77.2,
6/27/2022,0,80.0,95.0,1963,57.5,46.0,2004,69.2,5:30 PM,6:15 AM,84,36,55,0,4.2,19.2,18.7,695.68,284.099652777778,4.0,9.9,2:15 PM,76.7,68.1,72.1,74.2,69.0,71.6,79.8,57.0,69.0,78.0,57.4,68.3,
6/28/2022,0,83.8,97.0,1971,50.7,51.0,1958,67.8,6:30 PM,6:15 AM,90,27,57,0,2.7,17.7,17.2,718.43,102.833958333333,1.7,6.4,3:20 PM,78.1,65.7,71.5,74.8,67.2,70.9,83.3,50.7,67.3,81.4,50.5,66.8,
6/29/2022,0,88.3,100.0,1971,58.2,46.0,1988,73.1,5:45 PM,1:55 AM,86,38,60,0,8.0,23.0,23.2,562.03,179.354444444445,3.9,9.1,2:45 PM,75.9,66.8,71.3,73.6,67.8,70.7,87.9,57.3,72.5,86.6,58.3,72.5,
6/30/2022,0,92.4,100.0,1953,65.0,43.0,1988,79.9,5:20 PM,6:20 AM,88,26,50,0,14.8,29.8,28.7,701.12,171.650347222222,6.1,11.6,12:30 PM,78.4,68.5,72.9,75.1,69.0,71.8,91.7,64.6,79.2,90.5,65.0,78.7,
7/1/2022,0.59,93.6,99.0,1953,70.2,45.0,1965,79.1,2:00 PM,11:55 PM,97,41,65,0,14.0,29.0,31.9,398.67,212.011111111111,6.4,14.0,6:00 PM,75.7,69.6,72.5,73.5,69.9,71.7,93.3,70.0,78.6,92.6,69.7,78.4,
7/2/2022,0,86.7,96.0,1956,63.4,46.0,1995,74.5,5:25 PM,6:20 AM,97,41,69,0,9.4,24.4,25.0,661.59,182.857118055556,2.4,6.3,5:45 PM,80.5,70.0,74.7,77.0,70.2,73.2,86.1,63.0,74.1,84.5,63.1,73.5,
7/3/2022,0,89.0,96.0,1963,59.6,49.0,2005,74.3,5:15 PM,6:10 AM,95,39,68,0,9.3,24.3,24.3,675.62,96.509326388889,2.8,7.7,9:15 AM,80.9,70.2,75.3,77.5,70.8,74.1,88.1,59.1,73.8,86.4,59.5,73.4,
7/4/2022,0,90.8,98.0,1955,64.1,47.0,1996,78.3,4:40 PM,4:40 AM,84,37,59,0,13.3,28.3,27.4,575.04,135.717013888889,4.3,9.0,1:35 PM,79.3,70.2,74.5,76.3,70.8,73.6,89.5,63.1,77.4,88.7,63.9,77.4,
7/5/2022,0.6,90.2,97.0,1988,69.0,47.0,1979,79.2,6:05 PM,6:25 AM,96,53,78,0,14.2,29.2,29.6,429.49,179.249652777778,6.5,13.6,5:55 AM,78.4,72.0,74.7,76.0,71.8,73.7,89.5,68.9,78.8,88.7,68.6,78.6,
7/6/2022,0.55,78.6,98.0,1988,67.1,46.0,1972,73.1,4:05 PM,11:50 PM,98,77,92,0,8.0,23.0,22.8,273.99,112.055114583333,3.5,9.3,4:30 PM,76.8,73.8,75.2,75.6,73.4,74.4,78.2,66.5,72.8,76.6,67.2,72.3,
7/7/2022,0,83.3,99.0,1988,63.3,49.0,1968,73.4,4:00 PM,5:50 AM,99,61,82,0,8.3,23.3,23.2,575.79,77.2592395833333,2.0,7.0,4:35 PM,79.8,71.0,75.2,77.0,71.4,74.1,82.7,62.7,72.9,81.1,63.2,72.3,
7/8/2022,0,78.5,97.0,1988,67.8,48.0,1954,73.1,9:55 AM,11:55 PM,96,68,82,0,8.0,23.1,23.1,268.61,125.938020833333,2.3,7.5,3:30 PM,76.2,73.5,75.0,75.4,73.3,74.3,78.0,67.4,72.8,77.0,67.5,72.4,
7/9/2022,0,79.8,98.0,1988,62.6,47.0,1963,71.3,5:45 PM,11:30 PM,94,47,76,0,6.3,21.3,21.1,695.51,87.7434409722222,3.5,12.1,10:00 AM,78.3,71.5,74.4,75.9,71.7,73.7,78.7,61.2,70.9,77.0,62.9,70.3,
7/10/2022,0,83.0,98.0,1989,54.6,47.0,1963,69.8,4:40 PM,6:05 AM,98,38,69,0,4.8,19.8,18.7,711.38,43.4996736111111,1.9,7.6,9:55 AM,78.7,68.2,73.1,75.9,69.4,72.6,82.0,53.7,69.2,80.2,54.7,68.8,
7/11/2022,0,89.4,92.0,1966,56.2,45.0,1998,75.3,5:30 PM,4:35 AM,96,42,68,0,10.2,25.2,22.8,610.13,138.640277777778,6.2,15.4,6:15 PM,75.7,68.7,72.3,73.9,69.5,71.9,88.3,56.4,74.6,87.5,56.6,74.3,
7/12/2022,0,85.7,95.0,1954,67.2,48.0,1978,78.3,5:35 PM,11:55 PM,93,49,69,0,13.2,28.2,26.4,649.48,249.468402777778,6.2,10.6,0:20 AM,78.1,72.1,74.6,75.8,71.7,73.5,84.8,66.9,77.8,83.5,67.1,77.4,
7/13/2022,0.17,85.7,96.0,1995,59.7,45.0,1999,70.6,1:55 PM,6:00 AM,98,50,81,0,5.5,20.5,22.6,473.93,171.323333333333,2.6,15.4,3:00 PM,76.8,70.0,73.3,74.5,70.6,72.8,85.4,59.6,70.0,84.3,59.7,69.5,
7/14/2022,0,81.9,99.0,1995,60.2,48.0,1967,70.7,5:15 PM,6:25 AM,99,42,75,0,5.6,20.6,21.0,662.28,93.1038645833334,2.0,7.2,2:30 PM,78.9,69.6,73.7,76.1,70.1,72.9,80.7,59.6,70.1,78.7,60.3,69.5,
7/15/2022,0.23,83.4,97.0,1995,54.3,49.0,1960,69.6,3:55 PM,6:15 AM,98,39,72,0,4.5,19.5,18.8,563.41,94.7963194444444,2.9,8.3,10:20 AM,76.3,67.3,72.1,74.1,68.7,71.7,82.8,53.5,69.3,81.2,54.6,68.9,
7/16/2022,0.49,82.0,98.0,1980,65.2,53.0,1954,72.9,3:00 PM,5:00 AM,98,66,86,0,7.8,22.8,23.6,370.57,126.513159722222,3.5,7.2,4:55 PM,76.8,70.8,73.6,74.9,70.9,72.7,81.3,65.1,72.5,79.6,64.9,71.9,
7/17/2022,0.41,76.4,97.0,1953,69.2,50.0,1967,71.8,3:10 PM,6:40 AM,98,84,94,0,6.8,21.8,22.7,135.7,128.319305555556,3.7,7.8,10:45 AM,74.9,72.7,73.6,74.3,72.4,73.0,75.7,69.0,71.6,74.5,68.9,71.3,
7/18/2022,0.01,88.1,93.0,2002,69.1,50.0,1971,76.5,4:55 PM,1:45 AM,99,56,83,0,11.5,26.5,28.6,541.87,240.473263888889,4.0,6.5,7:20 PM,79.3,72.2,75.2,76.9,71.9,73.9,87.1,69.0,76.2,85.6,68.8,75.7,
7/19/2022,0,90.1,94.0,1957,64.7,51.0,1979,77.7,5:30 PM,6:20 AM,96,53,77,0,12.7,27.7,27.3,646.08,172.931597222222,3.8,9.5,2:30 PM,79.9,72.7,76.1,77.4,72.7,75.0,89.1,64.5,77.2,88.4,64.6,77.0,
7/20/2022,0.1,91.6,98.0,1957,70.9,45.0,1997,80.8,4:55 PM,6:00 AM,94,59,76,0,15.7,30.7,31.2,580.22,194.542708333333,7.4,18.1,5:00 PM,79.3,73.8,76.4,77.2,73.6,75.4,90.8,70.1,80.2,89.7,70.8,79.8,
7/21/2022,0,88.2,98.0,1980,70.2,47.0,1965,79.1,5:35 PM,6:25 AM,92,50,73,0,14.0,29.0,29.2,655.24,233.095486111111,6.3,11.2,1:15 PM,79.3,73.8,76.3,77.2,73.7,75.4,87.6,70.1,78.7,86.6,69.9,78.3,
7/22/2022,0,87.9,96.0,1983,66.7,48.0,1970,78.6,5:00 PM,6:15 AM,97,46,75,0,13.5,28.5,27.2,628.09,206.820208333333,4.6,13.7,1:50 AM,80.3,73.2,76.6,77.9,73.3,75.6,87.3,65.8,78.1,86.6,66.7,77.8,
7/23/2022,0.22,91.3,94.0,1978,67.8,50.0,1981,75.3,6:05 PM,2:20 AM,93,56,80,0,10.3,25.3,29.5,351.92,186.757256944444,4.8,16.3,11:00 AM,78.6,72.9,75.1,76.4,73.0,74.6,88.8,66.8,74.9,86.7,67.9,74.6,
7/24/2022,0.16,87.0,96.0,2002,69.5,51.0,1985,78.7,5:35 PM,3:40 AM,95,70,83,0,13.7,28.7,28.2,352.1,200.352083333333,7.0,15.0,2:20 PM,77.8,73.6,75.6,76.2,73.4,74.8,86.3,69.5,78.3,85.4,69.3,78.0,
7/25/2022,0,81.0,97.0,1965,64.7,48.0,1953,73.9,3:25 PM,11:35 PM,97,52,77,0,8.8,23.8,22.8,602.79,263.527430555556,3.7,7.5,1:30 AM,80.4,73.7,76.6,77.9,73.6,75.7,81.2,64.5,73.5,79.6,64.6,72.9,
7/26/2022,0,84.0,97.0,1955,59.0,51.0,1977,71.0,4:40 PM,4:30 AM,95,51,75,0,5.9,20.9,21.5,546.1,118.411458333333,2.2,5.9,3:50 PM,79.1,71.5,75.0,76.9,72.1,74.5,82.9,58.7,70.5,80.9,59.0,69.7,
7/27/2022,0.58,83.6,99.0,1955,63.3,47.0,1962,73.1,5:45 PM,5:10 AM,98,76,91,0,8.0,23.0,23.4,242.19,168.605208333333,4.3,10.7,1:40 PM,76.0,72.6,74.3,75.3,72.8,73.9,82.9,62.7,72.8,81.9,63.3,72.5,
7/28/2022,0,85.1,97.0,1964,67.7,52.0,1991,76.1,4:10 PM,11:55 PM,96,52,78,0,11.1,26.1,26.4,583.99,218.671180555556,6.0,11.9,2:55 PM,78.0,73.1,75.3,76.1,73.0,74.5,84.7,67.6,75.8,84.0,67.7,75.4,
7/29/2022,0,81.1,97.0,1957,59.1,50.0,1968,71.2,2:55 PM,5:50 AM,97,50,73,0,6.2,21.2,20.1,569.03,179.727777777778,2.8,8.4,1:50 PM,77.3,70.9,74.2,75.4,71.5,73.7,81.4,58.8,70.8,80.0,59.2,70.4,
7/30/2022,0,85.2,97.0,1955,56.4,48.0,1997,70.8,6:00 PM,6:35 AM,95,45,73,0,5.7,20.7,20.7,634.68,195.237534722222,2.4,5.3,10:00 AM,79.1,69.7,74.0,76.5,70.5,73.3,83.6,56.4,70.0,82.1,56.2,69.6,
7/31/2022,0,86.7,98.0,1955,61.1,48.0,1997,73.2,4:15 PM,5:55 AM,95,47,74,0,8.2,23.2,23.8,579.28,116.954513888889,2.5,6.8,5:55 PM,79.6,70.4,74.6,76.8,71.1,73.8,85.9,60.3,72.5,83.8,61.0,72.1,
8/1/2022,0,87.4,98.0,1955,65.3,49.0,1962,75.3,4:15 PM,6:05 AM,96,62,82,0,10.2,25.2,26.3,467.62,195.413888888889,7.1,14.0,2:40 PM,77.1,72.0,74.4,75.2,72.2,73.7,86.9,65.1,74.9,86.2,65.1,74.4,
8/2/2022,0,87.4,99.0,1955,64.5,50.0,1959,75.1,6:05 PM,6:25 AM,96,51,80,0,10.0,25.0,25.9,558.97,219.473506944444,3.1,6.8,2:20 PM,79.5,71.5,75.3,77.0,71.8,74.3,86.5,64.3,74.4,84.9,64.4,73.9,
8/3/2022,0.09,92.4,99.0,1955,66.9,48.0,1965,78.0,5:50 PM,6:15 AM,96,58,81,0,13.0,28.0,29.6,536.04,160.492013888889,6.2,16.4,3:55 PM,79.5,72.1,75.4,76.9,72.3,74.5,91.7,65.8,77.6,90.5,66.8,77.0,
8/4/2022,0.14,86.8,97.0,1955,71.2,45.0,1950,76.4,6:10 PM,9:15 AM,96,68,87,0,11.3,26.3,29,284.37,169.159027777778,4.1,9.1,1:40 PM,77.9,73.9,75.5,76.1,73.6,74.7,85.8,71.1,75.9,84.1,70.8,75.4,
8/5/2022,0,89.7,97.0,1956,71.7,43.0,1994,78.9,2:40 PM,7:15 AM,97,63,85,0,13.9,28.9,30.7,533.88,130.8225,3.2,10.3,2:55 PM,81.8,74.1,77.5,78.8,73.8,76.1,89.3,71.3,78.4,87.5,71.4,77.7,
8/6/2022,0,90.8,92.0,1968,71.6,45.0,1997,79.9,6:10 PM,5:45 AM,97,58,82,0,14.8,29.8,31.1,539.51,158.943055555556,3.9,7.2,12:45 PM,82.9,75.0,78.4,79.9,74.8,77.1,89.7,71.4,79.3,87.6,71.3,78.5,
