STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-20,,,0,0,0,,80,47,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-21,,,0.72,0,0,,73,59,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-22,,,0,0,0,,77,61,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-23,,,0,0,0,,84,56,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-24,,,0,0,0,,85,59,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-25,,,0,0,0,,85,60,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-26,,,0,0,0,,90,60,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-27,,,0,0,0,,89,63,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-28,,,0,0,0,,87,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-29,,,0,0,0,,86,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-30,,,0,0,0,,89,58,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-05-31,,,1.22,0,0,,86,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-01,,,0,0,0,,80,61,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-02,,,0.23,0,0,,80,61,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-03,,,0,0,0,,80,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-04,,,0,0,0,,85,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-05,,,0.88,0,0,,79,68,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-06,,,1.21,0,0,,76,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-07,,,0,0,0,,73,52,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-08,,,0.31,0,0,,72,48,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-09,,,0,0,0,,81,58,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-10,,,0,0,0,,80,59,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-11,,,0.02,0,0,,84,64,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-12,,,0.14,0,0,,88,71,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-13,,,0,0,0,,80,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-14,,,0.07,0,0,,83,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-15,,,0.02,0,0,,77,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-16,,,0,0,0,,83,65,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-17,,,0,0,0,,78,61,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-18,,,0.14,0,0,,90,57,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-19,,,0.14,0,0,,86,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-20,,,0,0,0,,84,64,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-21,,,0,0,0,,84,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-22,,,0.28,0,0,,88,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-23,,,0.21,0,0,,85,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-24,,,0,0,0,,83,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-25,,,0,0,0,,83,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-26,,,0,0,0,,90,59,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-27,,,0.3,0,0,,92,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-28,,,0,0,0,,86,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-29,,,0,0,0,,75,59,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-06-30,,,0,0,0,,75,51,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-01,,,0,0,0,,77,54,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-02,,,0,0,0,,81,49,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-03,,,0,0,0,,87,53,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-04,,,0,0,0,,94,58,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-05,,,0,0,0,,94,73,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-06,,,0,0,0,,94,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-07,,,0,0,0,,95,69,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-08,,,0.21,0,0,,94,70,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-09,,,0.09,0,0,,86,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-10,,,0,0,0,,88,61,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-11,,,0.15,0,0,,89,63,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-12,,,0.09,0,0,,85,69,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-13,,,0.1,0,0,,83,69,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-14,,,0,0,0,,88,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-15,,,0,0,0,,94,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-16,,,0,0,0,,89,73,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-17,,,0,0,0,,92,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-18,,,0.08,0,0,,91,64,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-19,,,0,0,0,,88,72,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-20,,,0,0,0,,84,69,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-21,,,0,0,0,,92,69,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-22,,,1.77,0,0,,90,63,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-23,,,1.46,0,0,,96,71,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-24,,,0.23,0,0,,93,71,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-25,,,0.02,0,0,,83,65,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-26,,,0,0,0,,85,61,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-27,,,0,0,0,,86,59,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-28,,,0.82,0,0,,92,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-29,,,0,0,0,,81,65,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-30,,,0,0,0,,83,64,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-07-31,,,0,0,0,,80,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-01,,,0,0,0,,85,64,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-02,,,0,0,0,,88,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-03,,,0,0,0,,82,72,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-04,,,0.04,0,0,,87,69,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-05,,,0,0,0,,89,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-06,,,0,0,0,,83,63,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-07,,,0,0,0,,83,57,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-08,,,0,0,0,,87,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-09,,,0.22,0,0,,89,67,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-10,,,0,0,0,,88,68,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-11,,,0.78,0,0,,84,71,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-12,,,0,0,0,,85,71,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-13,,,0,0,0,,89,69,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-14,,,0.21,0,0,,85,71,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-15,,,0.4,0,0,,91,70,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-16,,,0,0,0,,82,57,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-17,,,0,0,0,,84,57,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-18,,,0,0,0,,80,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-19,,,0,0,0,,87,58,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-20,,,0,0,0,,90,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-21,,,0.74,0,0,,74,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-22,,,0,0,0,,80,65,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-23,,,0.03,0,0,,80,63,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-24,,,0,0,0,,79,63,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-25,,,0,0,0,,81,61,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-26,,,0,0,0,,75,53,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-27,,,0,0,0,,80,49,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-28,,,0,0,0,,85,52,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-29,,,0,0,0,,93,57,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-30,,,0,0,0,,92,65,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-08-31,,,0,0,0,,92,66,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-01,,,0,0,0,,92,68,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-02,,,0.25,0,0,,86,70,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-03,,,0.06,0,0,,77,60,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-04,,,0.01,0,0,,69,54,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-05,,,0,0,0,,74,45,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-06,,,0.01,0,0,,86,54,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-07,,,0,0,0,,87,64,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-08,,,0,0,0,,73,54,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-09,,,0,0,0,,72,48,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-10,,,0,0,0,,72,47,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-11,,,0.37,0,0,,66,50,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-12,,,0,0,0,,77,53,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-13,,,0.01,0,0,,83,57,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-14,,,0,0,0,,77,50,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-15,,,0,0,0,,76,49,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-16,,,0.36,0,0,,80,58,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-17,,,0,0,0,,64,50,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-18,,,0,0,0,,79,48,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-19,,,0,0,0,,71,57,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-20,,,0,0,0,,72,54,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-21,,,0,0,0,,91,56,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-22,,,0.03,0,0,,78,65,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-23,,,0,0,0,,92,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-24,,,0,0,0,,88,62,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-25,,,0,0,0,,64,54,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-26,,,0,0,0,,66,46,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-27,,,0.34,0,0,,60,52,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-28,,,0.28,0,0,,57,51,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-29,,,0,0,0,,73,42,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-09-30,,,0,0,0,,75,46,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-01,,,0,0,0,,68,46,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-02,,,0.14,0,0,,54,46,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-03,,,0,0,0,,57,42,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-04,,,0,0,0,,62,41,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-05,,,0,0,0,,65,46,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-06,,,0,0,0,,72,43,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-07,,,0,0,0,,73,46,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-08,,,0,0,0,,80,38,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-09,,,0,0,0,,79,49,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-10,,,0,0,0,,87,50,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-11,,,0,0,0,,83,49,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-12,,,0,0,0,,66,45,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-13,,,0.47,0,0,,70,43,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-14,,,0.02,0,0,,64,44,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-15,,,0,0,0,,62,44,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-16,,,0,0,0,,65,37,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-17,,,0,0,0,,67,47,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-18,,,0,0,0,,55,40,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-19,,,0,0,0,,60,35,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-20,,,0.01,0,0,,67,34,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-21,,,0.01,0,0,,55,39,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-22,,,0,0,0,,59,35,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-23,,,0,0,0,,67,48,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-24,,,0.13,0,0,,74,56,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-25,,,0,0,0,,70,59,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-26,,,0.16,0,0,,72,54,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-27,,,0,0,0,,69,50,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-28,,,0.01,0,0,,56,42,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-29,,,0,0,0,,52,40,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-30,,,0,0,0,,62,37,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-10-31,,,0,0,0,,50,34,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-01,,,0,0,0,,50,28,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-02,,,0,0,0,,51,25,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-03,,,0,0,0,,48,26,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-04,,,0.01,0,0,,52,30,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-05,,,0,0,0,,41,32,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-06,,,0,0,0,,42,30,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-07,,,0,0,0,,54,28,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-08,,,0,0,0,,63,33,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-09,,,0,0,0,,63,31,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-10,,,0,0,0,,57,35,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-11,,,0,0,0,,65,33,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-12,,,0,0,0,,66,33,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-13,,,0,0,0,,72,35,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-14,,,0.06,0,0,,56,36,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-15,,,0,0,0,,53,30,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-16,,,0.86,0,0,,49,26,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-17,,,0.03,0,0,,56,38,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-18,,,0,0,0,,45,34,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-19,,,0,0,0,,45,23,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-20,,,0,0,0,,50,34,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-21,,,0,0,0,,62,38,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-22,,,0.15,0,0,,66,57,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-23,,,0.2,0,0,,62,30,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-24,,,0.04,0,0,,38,24,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-25,,,1.37,0,0,,47,34,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-26,,,0,0,0,,34,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-27,,,0,0,0,,33,27,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-28,,,0,0,0,,40,17,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-29,,,0.01,0,0,,53,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-11-30,,,0.53,0,0,,57,31,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-01,,,0,0,0,,32,25,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-02,,,0,0,0,,29,24,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-03,,,0,0,0,,31,27,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-04,,,0,0,0,,32,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-05,,,0,0,0,,33,23,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-06,,,0.01,0.2,0,,28,23,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-07,,,0,0,0,,28,19,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-08,,,0.01,0.3,0,,29,17,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-09,,,0,0,0,,30,9,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-10,,,0.09,0.7,1,,39,25,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-11,,,0.18,0,0,,44,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-12,,,0.76,3,0,,38,17,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-13,,,0.05,1,4,,17,10,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-14,,,0,0,4,,22,6,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-15,,,0.01,0.1,3,,23,3,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-16,,,0,0,2,,24,3,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-17,,,0,0,0,,26,15,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-18,,,0,0,0,,22,11,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-19,,,0,0,0,,24,11,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-20,,,0,0,0,,27,11,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-21,,,0,0,0,,30,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-22,,,0.04,0.5,0,,31,23,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-23,,,0,0,1,,32,27,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-24,,,0,0,1,,30,24,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-25,,,0,0,1,,29,23,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-26,,,0.01,0.2,1,,27,18,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-27,,,0,0,1,,27,16,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-28,,,0,0,1,,28,16,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-29,,,0,0,1,,33,18,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-30,,,0.01,0,1,,43,33,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2010-12-31,,,0.27,0,0,,55,41,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-01,,,0.88,0,0,,54,23,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-02,,,0,0,0,,25,16,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-03,,,0,0,0,,36,18,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-04,,,0,0,0,,36,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-05,,,0,0,0,,27,12,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-06,,,0.1,1.4,0,,30,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-07,,,0.04,0.5,1,,22,16,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-08,,,0.02,0.6,2,,22,11,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-09,,,0,0,1,,28,7,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-10,,,0,0,1,,30,8,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-11,,,0.37,4.2,1,,26,20,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-12,,,0.13,0.4,7,,25,7,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-13,,,0,0,4,,26,7,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-14,,,0,0,4,,24,16,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-15,,,0.02,0.4,4,,31,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-16,,,0,0,4,,22,1,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-17,,,0,0,4,,34,10,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-18,,,0.15,0,3,,37,29,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-19,,,0,0,2,,29,18,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-20,,,0.08,0.8,2,,23,18,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-21,,,0.01,0.5,2,,19,8,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-22,,,0,0,2,,17,-1,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-23,,,0,0,1,,17,-4,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-24,,,0.08,1.2,1,,32,3,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-25,,,0,0,2,,32,24,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-26,,,0,0,2,,30,24,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-27,,,0.15,2.2,4,,28,21,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-28,,,0,0.2,4,,31,20,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-29,,,0.01,0.5,5,,31,20,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-30,,,0,0,5,,30,11,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-01-31,,,0.05,0.8,5,,19,9,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-01,,,0.46,3.5,5,,20,14,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-02,,,0.25,2.2,6,,25,12,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-03,,,0,0,7,,21,2,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-04,,,0,0,7,,26,11,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-05,,,0.39,6.6,7,,25,8,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-06,,,0.05,0.4,11,,31,22,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-07,,,0,0,11,,32,18,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-08,,,0,0,11,,20,10,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-09,,,0,0,11,,14,3,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-10,,,0,0,11,,12,-4,
USW00094830,"TOLEDO EXPRESS AIRPORT, OH US",2011-02-11,,,0,0,11,,28,6,
