Date,Precip,MaxAirTemp,RecordMaxTemp,RecordMaxYear,MinAirTemp,RecordMinTemp,RecordMinYear,AvgAirTemp,MaxAirTempTime,MinAirTempTime,MaxRel.Hum.,MinRel.Hum.,Avg.Rel.Hum.,HDD,CDD,GDD,GDD Mod. Sine Wave,Solar Radiation (Langleys),AvgWindDir,AvgWindSpeed,MaxWindSpeed,TimeMaxWindSpeed,MaxSoilTemp2,MinSoilTemp2,AvgSoilTemp2,MaxSoilTemp4,MinSoilTemp4,AvgSoilTemp4,Max50cmAirTemp,Min50cmAirTemp,Avg50cmAirTemp,Max300cmAirTemp,Min300cmAirTemp,Avg300cmAirTemp
9/5/2019,0,76,93,1954,54,42,1957,63.1,4:00 PM,3:05 AM,97,56,84,1.9,0,13,15,368.8,130.4122882,2.2,7.5,6:10 PM,75.4,62.2,67.5,71.8,64.5,67.8,-,-,-,-,-,-
9/6/2019,0,72.3,93,1954,51.5,39,1962,63.4,4:50 PM,7:05 AM,98,64,85,1.6,0,13.3,11.8,237.98,186.3887847,3.8,9,1:50 PM,68.9,60.1,64.9,67.7,62.9,65.7,-,-,-,-,-,-
9/7/2019,0,74.3,94.5,2002,58.4,38.4,1988,65.9,6:35 PM,5:20 AM,99,59,84,0,0.9,15.9,16.3,388.2,267.2756944,4.8,9.9,6:40 PM,74.3,63.4,67.5,70.8,64.9,67.2,-,-,-,-,-,-
9/8/2019,0,69.6,95,1964,60.9,34.8,1986,64.9,2:20 PM,6:40 AM,95,72,87,9.9,0,14.9,15.2,153.32,133.1815903,2.9,6.4,2:05 PM,69.1,64.3,66.6,68.1,65.5,66.9,-,-,-,-,-,-
9/9/2019,0.01,79.3,95,1978,58,39.5,1986,67.3,6:15 PM,7:00 AM,97,54,78,0,2.2,17.2,18.6,474.64,79.42360764,4.5,9.9,8:05 PM,76,62.6,68.2,72.1,64.3,67.6,-,-,-,-,-,-
9/10/2019,0,89.7,95.6,1983,61.4,40.3,1993,75.3,4:50 PM,12:45 AM,90,55,75,0,10.2,25.2,25.5,454.16,173.9603472,6.8,13.7,1:00 PM,76.8,64.1,69.7,73.1,65.5,68.9,-,-,-,-,-,-
9/11/2019,0.03,88,95,1952,69.2,34.6,1995,78.1,2:30 PM,5:40 AM,94,64,82,0,13.1,28.1,28.6,414.94,209.9520833,6.8,16.8,3:25 PM,78.3,68.1,72.7,74.8,68.6,71.6,-,-,-,-,-,-
9/12/2019,0,85,95,1952,68.4,39,1958,74.4,3:25 PM,7:40 AM,95,69,87,0,9.4,24.4,26.6,428.24,82.64617014,5.3,13.9,9:55 PM,81.2,69.1,73.9,76.6,69.8,72.8,-,-,-,-,-,-
9/13/2019,0.23,91.8,96,1952,65.1,36,1964,75.7,4:20 PM,7:10 AM,98,49,82,0,10.7,25.7,28.4,408.31,158.8453819,9.4,22.1,5:20 PM,78.3,68.3,72.7,75.4,69.4,72.2,-,-,-,-,-,-
9/14/2019,0.01,76.8,93.1,1994,56.6,34,1963,66.9,6:05 PM,6:10 AM,97,55,81,0,1.8,16.8,16.6,502.24,217.5361111,6.1,14.2,12:40 PM,73.6,64.4,68.9,72.3,66.7,69.5,-,-,-,-,-,-
9/15/2019,0,78.9,93.7,1991,61.1,36,1953,69,4:55 PM,3:15 AM,92,58,79,0,3.9,18.9,19.9,181.24,178.9447917,4.6,13.3,3:20 PM,69.7,64.5,66.9,68.8,66.1,67.5,-,-,-,-,-,-
9/16/2019,0,83.5,92,1955,63.5,36.7,1984,72.6,4:30 PM,6:05 AM,97,63,81,0,7.5,22.6,23.4,381.46,159.1662569,2.2,6.5,5:40 PM,77.4,65.9,70.9,74.1,66.9,70,-,-,-,-,-,-
9/17/2019,0,76.8,96,1955,60.1,32,1959,68.6,2:25 PM,11:50 PM,98,67,87,0,3.5,18.5,18.4,377.28,72.37938194,3.9,10.5,4:25 PM,76.2,68.3,71.1,73.6,68.9,70.8,-,-,-,-,-,-
9/18/2019,0,81.6,94,1955,55.6,33,1959,67.2,3:00 PM,7:35 AM,97,40,76,0,2.1,17.1,18.5,479.86,56.44940972,5,11.2,12:50 PM,75.1,63.7,68.7,72.3,65.8,68.9,-,-,-,-,-,-
9/19/2019,0,83.1,94,1955,52.3,36.5,1982,68,4:15 PM,7:05 AM,92,55,74,0,2.9,17.9,17.6,474.02,83.48828125,4.1,9,3:35 PM,76.8,62.3,69.1,73.2,64.7,68.8,-,-,-,-,-,-
9/20/2019,0,87.8,90,1955,63.1,33,1991,74.5,4:55 PM,7:30 AM,89,48,73,0,9.5,24.5,25.4,399.52,155.5141493,3.5,7.2,5:55 PM,79.1,65.9,71.8,75.2,67.3,70.9,-,-,-,-,-,-
9/21/2019,1.67,84.8,91,1970,67.6,30,1962,73.9,2:10 PM,7:50 AM,97,68,87,0,8.9,23.9,26.2,291.84,170.1464931,4.4,12.7,3:40 PM,77.4,68.4,72.2,74.4,69.3,71.7,-,-,-,-,-,-
9/22/2019,0.01,85.3,90.5,2004,68.5,32.7,1999,76,4:05 PM,7:35 AM,92,47,70,0,10.9,25.9,26.8,424.15,185.5482639,8.9,19.2,1:40 PM,75.8,67.9,71.4,73.4,69.1,71.3,-,-,-,-,-,-
9/23/2019,0.15,77.2,90,1980,56.1,27,1974,70,1:15 AM,11:25 PM,97,53,77,0,5,20,16.6,418.31,246.190625,10.3,17.2,1:40 PM,74.8,63.9,69.8,72.7,67.4,70.3,-,-,-,-,-,-
9/24/2019,0,76.8,88,1960,51,29,1974,63.3,4:20 PM,7:25 AM,96,43,76,1.7,0,13.2,13.8,426.65,224.1114583,5.5,11.6,2:40 PM,72.8,59.1,65.4,70.2,62.3,66.3,-,-,-,-,-,-
9/25/2019,0.01,77.5,88.7,1986,56.4,32,1989,66.8,3:25 PM,7:20 AM,91,47,74,0,1.8,16.8,16.9,240.7,196.078125,7.2,18,1:25 PM,68.3,60.2,64.6,67.3,62.8,65.4,-,-,-,-,-,-
9/26/2019,0,71.9,89.9,1999,52.3,35,1966,64.5,4:40 PM,11:55 PM,95,38,68,0.5,0,14.5,12,449.84,241.4457364,6.3,14.4,1:50 PM,72.5,61.6,66.1,69.8,63.9,66.3,-,-,-,-,-,-
9/27/2019,0.2,84.9,88.3,1999,48.7,30.9,1991,64.6,3:30 PM,3:05 AM,95,33,72,0.4,0,14.5,16.8,322.42,152.9554757,6.2,16.7,7:15 PM,72.4,56.7,63.6,68.6,59.9,64.2,-,-,-,-,-,-
9/28/2019,0.17,75.7,89,1973,62.7,27.8,1991,68.5,12:45 PM,11:20 PM,97,76,90,0,3.5,18.5,19.1,233.49,196.6790799,6.2,15.2,1:50 AM,72.6,64.4,67.8,70.2,65.1,67.3,-,-,-,-,-,-
9/29/2019,0.03,71.2,89.6,1986,61.3,30,1961,65.2,3:25 PM,4:45 AM,98,82,92,0,0.2,15.2,16.2,116.1,54.31993056,5.9,11.3,2:55 PM,68.3,63.6,65.8,67.6,64.9,66.2,-,-,-,-,-,-
9/30/2019,1.14,87,96,1953,64.2,32,1957,73.7,4:45 PM,12:15 AM,99,61,87,0,8.6,23.6,25.6,328.55,133.1903229,4,9.8,4:10 AM,79.7,64.9,70.6,74.5,65.5,69,-,-,-,-,-,-
10/1/2019,0,88.7,87,1982,68.1,30.8,2003,77.3,3:05 PM,7:35 AM,93,57,79,0,12.2,27.2,28.3,341.04,203.7868056,6.3,15.8,1:50 PM,78,67.1,72.1,74.4,67.9,71.1,-,-,-,-,-,-
10/2/2019,0.06,81.5,86.1,2005,61,27,1974,71,1:40 PM,9:55 PM,98,74,88,0,5.9,20.9,21.2,145.34,162.5385764,6.6,12,12:15 PM,74.3,66.6,70.3,72.1,68.6,70.4,-,-,-,-,-,-
10/3/2019,0.01,76.7,88.5,2005,57.8,24,1974,66.4,3:15 PM,11:35 PM,99,71,89,0,1.4,16.4,17.2,275.24,205.2376736,7.1,18.1,4:10 PM,73.2,62.8,68,71.1,66.3,68.4,-,-,-,-,-,-
10/4/2019,0,63.6,90,1953,48.6,26,1974,54.6,3:45 PM,4:35 AM,93,60,81,10.4,0,4.5,6.2,217.18,180.7629861,4.5,11.1,12:35 AM,67.2,56.4,60.9,66.2,60.1,63,-,-,-,-,-,-
10/5/2019,0,68.4,86.7,1997,44.1,25,1965,55.4,5:40 PM,7:35 AM,94,54,80,9.6,0,5.3,7.4,409.18,78.23829861,4.7,8.9,12:55 PM,69.2,53,60.1,66.2,56.9,61.2,-,-,-,-,-,-
10/6/2019,0.01,71,88,1963,57.2,24.2,1988,62.3,3:45 PM,12:00 AM,92,51,80,2.7,0,12.2,14.1,197.56,196.913125,5.5,14,4:20 AM,67.3,59.7,62.4,65.4,61.2,62.9,-,-,-,-,-,-
10/7/2019,0,69.5,88,1963,49.9,24,1952,59,4:45 PM,11:50 PM,91,38,73,5.9,0,9,9.6,266.09,219.4923611,3.7,9.4,4:50 PM,67.5,57.3,61.2,65.2,59.7,62.1,-,-,-,-,-,-
10/8/2019,0,72.3,84,1997,40.4,27,1952,55.5,5:00 PM,7:25 AM,96,39,75,9.4,0,5.5,8.6,410.52,67.54485417,2.1,6,4:05 PM,71.2,50.9,59.8,67,55,60.6,-,-,-,-,-,-
10/9/2019,0,69.4,82,1970,44.9,24.4,1989,56.5,2:15 PM,7:50 AM,97,47,78,8.5,0,6.4,8.1,411.64,56.32263889,4.5,11.9,3:20 PM,69,52.2,59.6,65.7,55.8,60.5,-,-,-,-,-,-
10/10/2019,0,78.6,83,1961,48.4,28.8,1993,61.5,4:00 PM,5:10 AM,95,47,79,3.4,0,11.5,13.6,348.49,74.38486111,4.4,12.5,6:50 PM,72.3,53.7,61.5,67.6,56.5,61.5,-,-,-,-,-,-
10/11/2019,0.35,74.3,84,1962,48.9,17,1964,64.6,3:05 PM,11:35 PM,96,72,83,0.3,0,14.6,11.6,88.09,153.553125,8.5,18.6,9:30 PM,65.7,58.9,62.2,64.2,61.3,62.6,-,-,-,-,-,-
10/12/2019,0.2,52.1,82.9,1995,35.8,25.3,1988,44.3,5:05 PM,7:30 AM,96,46,73,20.7,0,0,0.3,412.22,219.55625,10.6,16.2,3:20 PM,58.8,46.9,51.8,62,52.2,55.4,-,-,-,-,-,-
10/13/2019,0,66.3,82.5,1995,41.4,23.1,1988,52.2,4:05 PM,4:25 AM,79,35,62,12.8,0,2.1,6,395.36,202.6552083,9.9,20.9,3:30 PM,58.3,44.4,50.6,56.7,48.6,52.4,-,-,-,-,-,-
10/14/2019,0,56.4,84.9,1989,39,26.1,2002,48.4,5:25 PM,11:50 PM,91,49,72,16.5,0,0,1.7,348.46,203.1961806,5.4,12.7,12:25 PM,59.4,49,52.8,57.7,51.7,54.2,-,-,-,-,-,-
10/15/2019,0,72.7,85,1968,36.9,25.5,2006,54.7,4:20 PM,4:40 AM,93,28,66,10.3,0,4.7,8.3,364.46,116.5862153,5.3,14.3,5:05 PM,61.6,44.4,52.6,58.6,48.5,53.4,-,-,-,-,-,-
10/16/2019,0.15,63,83,1963,45.8,25.4,1991,50.4,12:30 AM,7:40 AM,96,74,87,14.5,0,0.4,5.2,78.17,252.1354167,12.6,18.9,12:30 PM,57.9,48.8,52.7,57.7,51.8,54.6,-,-,-,-,-,-
10/17/2019,0,53.8,83,1963,39.9,22.1,1982,46.5,2:55 PM,7:40 AM,93,65,81,18.4,0,0,0.8,226.62,281.2993056,8.6,14,2:15 PM,54.2,44.2,48.7,53,47.9,50.7,-,-,-,-,-,-
10/18/2019,0,59.3,84,1963,33.3,21,1976,45.4,5:10 PM,7:45 AM,97,49,80,19.5,0,0,2.4,361.34,140.7672917,2.8,7.1,9:20 PM,61.3,42.4,50.5,57.6,46.4,51.5,-,-,-,-,-,-
10/19/2019,0,64.6,81,1953,37.1,21,1976,49.4,4:15 PM,5:55 AM,95,48,75,15.6,0,0,4.8,302.1,90.28527778,3.6,8.9,5:25 PM,59,43.5,50.3,56.2,47.3,51.5,-,-,-,-,-,-
10/20/2019,0,75.6,85,1953,47.1,22,1972,57.5,5:55 PM,7:45 AM,90,42,72,7.5,0,7.4,11.7,287.64,157.6103889,2.9,7.1,11:50 AM,65.8,48.8,55.5,61.3,50.9,55,-,-,-,-,-,-
10/21/2019,0.21,65.3,85,1953,49.6,17,1974,58.9,6:50 PM,5:30 AM,96,76,86,6.1,0,8.8,7.4,87.11,119.4718403,7.5,14.6,11:15 AM,58.4,52.1,55.9,57.9,53.9,56.1,-,-,-,-,-,-
10/22/2019,0.01,62,85,1953,47.5,19,1974,53.3,1:45 AM,8:55 PM,90,61,76,11.7,0,3.2,5.1,213.95,201.2930556,11.7,23.5,11:50 AM,57.8,48.5,53,57.8,51.7,54.7,-,-,-,-,-,-
10/23/2019,0,60.9,84,1963,40.6,22.4,1982,47.4,6:00 PM,8:20 AM,86,44,73,17.5,0,0,3.6,69.81,196.5816425,9,15.3,10:35 AM,54.2,44,47.8,53.9,47.7,50.7,-,-,-,-,-,-
10/24/2019,0,58.5,83,1963,42,21.3,1982,53.1,2:10 PM,11:25 PM,92,53,67,11.8,0,3.1,2.7,271.81,229.9438056,6.6,15.2,4:15 AM,61.3,48.1,52.9,58.1,50.4,53.2,-,-,-,-,-,-
10/25/2019,0,53.4,82,1963,40.5,19,1960,47.7,2:05 PM,11:55 PM,93,72,85,17.2,0,0,0.7,119.88,206.1462014,2.2,7.4,3:00 PM,55.7,48.6,51.7,54.7,51.4,52.8,-,-,-,-,-,-
10/26/2019,0.98,61.2,81,1963,38.2,22,1962,47.9,10:45 PM,4:10 AM,98,88,95,17.1,0,0,3.5,49.65,63.33503472,8.1,19,11:05 PM,53.9,45.5,48.8,52.8,48.3,50.2,-,-,-,-,-,-
10/27/2019,0,63.7,77.7,1984,42.9,22,1962,53.3,3:10 AM,11:55 PM,94,65,86,11.7,0,3.3,5.1,158.48,179.6020833,13.8,30.3,4:00 AM,55.6,47.9,52.4,54.5,51.2,53.1,-,-,-,-,-,-
10/28/2019,0,66.5,78.9,1999,40.8,21,1976,52.1,4:40 PM,7:50 AM,95,52,81,12.9,0,2,6,329.69,84.37708333,2.3,8.7,4:05 PM,60.8,44.3,51.1,57.1,47.4,51.7,-,-,-,-,-,-
10/29/2019,0,62.1,79.2,1999,45.4,19,1965,53.3,2:30 PM,3:50 AM,97,75,89,11.7,0,3.2,4.8,132.89,216.3813889,5.5,12.3,12:15 PM,57.7,48.2,52.5,55.6,50.6,53,-,-,-,-,-,-
10/30/2019,0.91,49.3,76.6,1999,44.6,22,1963,47,8:15 PM,9:30 AM,98,86,94,17.9,0,0,0,20.86,97.72149306,3.1,7.5,10:30 AM,52.5,49.2,50.1,53.8,50.8,51.5,-,-,-,-,-,-
10/31/2019,0.68,50.1,75,1971,35.8,19.4,1988,44.6,12:25 PM,9:35 PM,100,90,97,20.3,0,0,0,32.4,175.3978993,9.9,25.9,4:55 PM,50.8,42.3,48.5,51.4,46.3,50.3,-,-,-,-,-,-
11/1/2019,0,43.6,78,1968,30.1,22,1954,36,5:25 PM,9:15 AM,95,66,83,29,0,0,0,294.85,215.5822917,11,19.6,2:50 AM,47,37.4,41.5,46.7,41.7,44.3,-,-,-,-,-,-
11/2/2019,0.01,47.1,77,1961,34,20.7,1996,39.9,2:50 PM,12:30 AM,89,72,82,25.1,0,0,0,189.05,215.9097222,9.2,17.9,4:20 PM,48,38,41.5,46.5,41.4,43.5,-,-,-,-,-,-
11/3/2019,0,50,77.9,2003,31.2,19.7,2006,40.7,3:50 PM,8:20 AM,91,60,75,24.2,0,0,0,217.35,209.6534722,7.8,12.7,12:15 AM,47.3,36.2,41.4,46.2,40,43.2,-,-,-,-,-,-
11/4/2019,0,57.6,78.5,2003,42.6,17,1966,48.9,4:10 PM,7:00 AM,87,58,70,16.1,0,0,2.4,177.3,190.5263889,10.2,19.7,12:50 PM,49.2,41.1,44.7,48.2,43.3,45.4,-,-,-,-,-,-
11/5/2019,0,48.4,72,1959,32.1,15.2,1991,43,3:25 PM,11:35 PM,91,48,74,22,0,0,0,267.07,246.3270833,8.4,15.9,1:40 PM,49.4,39.2,44.6,48.3,43.6,46.2,-,-,-,-,-,-
11/6/2019,0,52,73,1978,27.1,20,1967,37.7,4:45 PM,5:40 AM,92,50,77,27.3,0,0,0.2,133.67,176.1857639,4.8,13,4:45 PM,45.4,35.8,39.8,45,39.6,42.1,-,-,-,-,-,-
11/7/2019,0,44.5,76,1975,27,10.6,1991,35,1:30 AM,8:35 PM,88,54,77,30,0,0,0,117.89,307.7159722,6.9,12.5,11:30 PM,42.4,34.7,39.9,43.3,39.1,42.3,-,-,-,-,-,-
11/8/2019,0,38.5,69.7,1986,21.5,7.2,1991,28.4,4:35 PM,5:55 AM,89,44,73,36.5,0,0,0,318.58,251.7987153,5,9.8,12:40 AM,43.4,31.5,35.5,42.1,35.7,38.3,-,-,-,-,-,-
11/9/2019,0,41.5,75,1975,24.6,9.1,1991,33.2,6:00 PM,3:15 AM,85,53,71,31.8,0,0,0,156.95,180.9538194,7.6,16.2,3:55 PM,40.3,32.7,35.5,40.2,36,37.8,-,-,-,-,-,-
11/10/2019,0,52.4,73,1975,36.3,17.3,1991,43.4,3:30 PM,12:10 AM,93,63,77,21.6,0,0,0.4,161.58,190.2451146,5.9,11,11:30 AM,48.8,36.1,41.6,46.2,38.6,41.8,-,-,-,-,-,-
11/11/2019,0.17,41.2,72,1964,24.1,19,1952,32.8,1:55 AM,11:50 PM,97,91,95,32.2,0,0,0,16.81,175.8410278,5.7,11.2,5:25 PM,42.2,36.5,39.3,43.7,39.1,41.5,-,-,-,-,-,-
11/12/2019,0,24.1,72,1964,7.3,17,1976,18.2,3:35 PM,11:35 PM,94,66,85,46.8,0,0,0,281.35,271.6989583,6.9,12.6,1:45 AM,37.5,36.6,37.2,39.4,39.1,39.2,-,-,-,-,-,-
11/13/2019,0,26.9,73,1955,1.3,13.1,1986,14.9,11:55 PM,5:25 AM,91,68,82,50.1,0,0,0,188.52,170.7947917,5.6,10.7,9:35 PM,37.1,35.5,36.2,39.1,37.7,38.3,-,-,-,-,-,-
11/14/2019,0,33.9,71,1971,25.5,12,1986,30.6,2:35 PM,9:15 AM,87,72,81,34.4,0,0,0,192.15,210.7225694,7.3,12.5,11:50 PM,35.6,34.7,35.2,37.7,36.9,37.3,-,-,-,-,-,-
11/15/2019,0,34.6,71,1956,25.5,14.5,1996,31,3:25 PM,9:15 AM,94,77,84,34,0,0,0,240.96,208.4475694,7.1,13.5,1:10 AM,40.1,34.1,36,39.5,36.3,37.5,-,-,-,-,-,-
11/16/2019,0,38.1,69,1987,25.4,13.6,1997,31.3,1:10 PM,3:50 AM,96,75,88,33.6,0,0,0,221.86,17.91413542,2.7,11.2,5:45 PM,42.7,33.7,36.4,41,36.1,37.9,-,-,-,-,-,-
11/17/2019,0,45.8,78,1958,21.9,12,1959,32.7,3:10 PM,8:35 AM,95,59,83,32.2,0,0,0,232.22,56.90916667,1.1,5.9,10:00 PM,42.4,32.8,36.4,40.6,35.4,37.6,-,-,-,-,-,-
11/18/2019,0,48.9,70,1953,30.1,9,1959,37.8,3:45 PM,8:50 AM,96,65,86,27.2,0,0,0,241.05,121.7252778,2.4,8.1,11:45 PM,47.2,35,39.5,44.3,37.3,40.1,-,-,-,-,-,-
11/19/2019,0,42,70,1953,32.1,19.1,1986,38.3,5:25 PM,11:15 PM,98,83,94,26.6,0,0,0,50.62,177.9798611,3.6,7.8,6:30 AM,42.6,37.4,39.9,42.4,40,40.8,-,-,-,-,-,-
11/20/2019,0,44.3,69,1953,27.4,17.1,1984,37,3:45 PM,8:10 AM,97,79,91,27.9,0,0,0,88.89,121.9763438,2,6.5,3:25 PM,42.8,34.8,38.7,42,37.5,39.8,-,-,-,-,-,-
11/21/2019,0.01,54.1,66,1953,35.5,12,1969,45.5,4:30 PM,5:25 AM,96,74,89,19.5,0,0,0.8,51.05,166.3701389,11.2,23.2,4:30 PM,46.6,37.7,41.7,45.5,39.6,41.9,-,-,-,-,-,-
11/22/2019,0,50.5,65.2,1999,27.3,11,1964,38.5,12:00 AM,10:55 PM,94,67,83,26.4,0,0,3.5,173.92,239.9269444,8.3,17,12:00 AM,46.4,36.4,42.3,45.6,40.1,43.5,-,-,-,-,-,-
11/23/2019,0.01,39.5,71.2,1999,23.9,10,1971,31.8,11:55 AM,8:10 AM,96,80,91,33.2,0,0,0,109.7,104.5776389,2.8,9.3,5:15 PM,39.8,33.5,36.3,40.1,36.6,38.5,-,-,-,-,-,-
11/24/2019,0.01,43.2,65.7,2001,30.3,11,1970,36.4,2:45 PM,8:30 AM,95,82,90,28.5,0,0,0,212.44,226.1222222,11.6,19.3,1:45 PM,41.5,34.2,37.2,40.7,36.7,38.6,-,-,-,-,-,-
11/25/2019,0,53.8,65,2006,36.6,16,1970,44.3,3:50 PM,9:05 AM,94,71,86,20.7,0,0,0.7,209.21,188.7079861,8.3,14.6,12:40 PM,47,37.2,41.2,44.7,39.1,41.3,-,-,-,-,-,-
11/26/2019,0,56.4,64.5,1984,37.7,12.7,1991,47.9,3:45 PM,7:30 AM,94,69,83,17,0,0,1.6,120.59,163.5145833,6.4,12.9,11:15 PM,47.5,38.3,42.9,45.6,40.4,43,-,-,-,-,-,-
11/27/2019,0.36,57,68.4,1990,37.6,9,1956,46.3,10:15 AM,11:10 PM,97,67,86,18.7,0,0,1.8,73.42,202.509375,20.7,37.2,1:15 PM,48.8,39,44.7,47.5,41.9,45.4,-,-,-,-,-,-
11/28/2019,0,37.8,68.8,2005,35.1,2,1955,36.6,12:30 PM,11:50 PM,91,77,83,28.4,0,0,0,56.3,222.8479167,7.8,23.5,12:10 AM,40.5,37.1,38.6,41.9,39.5,40.5,-,-,-,-,-,-
11/29/2019,0,39.1,65,1960,33.6,6,1958,35.7,1:55 PM,8:15 AM,93,81,88,29.3,0,0,0,74.04,38.39397222,2.8,8.3,5:40 AM,42.9,37,39.1,42.1,39.1,40.3,-,-,-,-,-,-
11/30/2019,0,39.9,62.3,2006,32.8,-1,1958,36.6,4:10 PM,6:50 AM,94,81,88,28.4,0,0,0,53.07,64.91010417,8.3,13.9,9:15 PM,40.1,36.4,38.2,40.5,38.6,39.7,-,-,-,-,-,-
12/1/2019,0.19,49.4,63,1970,35.1,9,1976,41.3,1:45 PM,11:05 PM,98,81,93,23.6,0,0,0,91.46,185.2229861,9.9,19.6,5:00 PM,45,38,40.7,43.6,39.9,41.4,-,-,-,-,-,-
12/2/2019,0.01,36.9,68.6,1982,31.8,1,1966,34.3,4:40 AM,11:20 PM,97,87,92,30.7,0,0,0,29.58,303.7479167,8.4,11.9,12:50 PM,38.2,35.2,37.1,40.5,37.6,39.1,-,-,-,-,-,-
12/3/2019,0,34.3,68.1,1982,31,-8,1976,32.6,11:10 PM,2:40 AM,94,87,90,32.4,0,0,0,34.57,220.9690972,9.2,16.5,1:00 PM,35.7,33.9,34.9,37.6,36.2,36.9,-,-,-,-,-,-
12/4/2019,0,38.9,62,1953,32.7,0,1966,35.3,4:35 PM,2:10 AM,94,77,87,29.7,0,0,0,46.19,249.2805556,12.4,18.3,6:35 PM,36.8,33.5,34.7,37.5,35.7,36.4,-,-,-,-,-,-
12/5/2019,0,43.4,69,2001,30.7,0,1976,36.7,3:45 PM,9:10 AM,88,67,80,28.3,0,0,0,222.9,216.6878472,7.4,12.4,3:10 PM,42.5,33.3,36.6,40.6,35.5,37.5,-,-,-,-,-,-
12/6/2019,0,43.2,65,1956,26.2,-2,1964,38.5,12:20 PM,11:55 PM,87,62,78,26.5,0,0,0,114.9,274.2295139,7.4,12.6,11:55 AM,41.9,34.2,38,41.1,37.4,39,-,-,-,-,-,-
12/7/2019,0,40,62,1956,19.5,-1,1977,29,4:35 PM,7:35 AM,94,54,80,36,0,0,0,254.7,109.0584375,2.3,6.4,4:40 PM,37.1,31.4,33.3,37.4,34.2,35.6,-,-,-,-,-,-
12/8/2019,0,51.1,65,1966,28.5,-3.5,2005,39.7,3:35 PM,5:10 AM,86,74,81,25.3,0,0,9.8,144.32,171.840625,8.2,15.8,2:15 PM,40.6,32.1,35.7,40,34.4,36.4,-,-,-,-,-,-
12/9/2019,0.46,52.4,58,1952,47.8,-5,1964,50.3,2:00 PM,10:35 AM,97,79,91,14.6,0,0.3,0.7,21.69,187.0538194,11.5,21.4,11:10 PM,46.9,40.7,44.2,45.7,40,43,-,-,-,-,-,-
12/10/2019,0,49.2,67,1971,19.2,-8,1958,29.6,12:00 AM,11:55 PM,90,74,85,35.4,0,0,0,45.47,244.8479167,15.7,22.4,1:40 AM,46.3,32.9,37,45.7,35.9,39.7,-,-,-,-,-,-
12/11/2019,0,25.7,63,1971,15.4,-7,1977,20.4,2:30 PM,10:40 PM,90,71,81,44.6,0,0,0,140.75,224.8927083,10.7,20.2,1:10 PM,32.8,29.9,31.2,35.9,33,34,-,-,-,-,-,-
12/12/2019,0,38.1,62,1979,14.1,-10,1962,26.8,5:00 PM,2:20 AM,91,71,82,38.2,0,0,0,148,136.4142708,6.8,12.2,11:55 AM,31.1,28.6,29.9,33,32,32.4,-,-,-,-,-,-
12/13/2019,0,44.3,59.3,1991,28.6,-9,1958,35.5,3:30 PM,7:10 AM,95,78,85,29.5,0,0,0,96.07,142.946875,5.2,10.3,1:35 PM,31.4,30.4,31,32.8,32.5,32.7,-,-,-,-,-,-
12/14/2019,0.08,43.5,61,1975,34,-1,1958,36.8,4:15 PM,3:30 AM,98,79,93,28.1,0,0,0,111.25,198.6580556,4.9,14.1,10:55 PM,36.9,31.4,33.1,36,32.8,34,-,-,-,-,-,-
12/15/2019,0,34.4,64,1975,28.1,-5,1958,30.1,12:00 AM,10:05 PM,95,70,82,34.9,0,0,0,89.75,229.1785069,9.6,16.1,5:10 AM,35.4,32.9,33.4,36.1,34.5,35,-,-,-,-,-,-
12/16/2019,0.01,35,61.9,1984,26.9,-4.7,1989,30.4,3:10 PM,9:00 AM,96,83,91,34.5,0,0,0,108.22,50.52604861,3.7,10.2,1:05 PM,35,32.8,33.4,35.4,34.4,34.7,-,-,-,-,-,-
12/17/2019,0.03,32.2,57.9,2006,20.1,-7.8,1989,27.4,12:00 AM,7:30 PM,96,75,87,37.5,0,0,0,162.61,272.1940208,7.5,13.6,10:55 PM,33.9,33.2,33.6,35.1,34.8,34.9,-,-,-,-,-,-
12/18/2019,0,25.4,58,1967,11.4,-4.5,1989,21.8,6:25 AM,11:30 PM,92,64,80,43.2,0,0,0,227.9,270.3892361,11.8,18.6,3:45 AM,33.2,32.2,32.7,34.8,34,34.4,-,-,-,-,-,-
12/19/2019,0,29.5,58,1957,5.5,-8,1963,17.8,4:50 PM,3:00 AM,88,61,78,47.2,0,0,0,225.12,182.9565972,6.4,14.9,3:30 PM,32.1,30.8,31.3,34,33.1,33.4,-,-,-,-,-,-
12/20/2019,0,34.2,60.5,1988,14,-8,1963,24.4,3:35 PM,8:05 AM,93,72,85,40.6,0,0,0,189.28,102.8072569,3.8,10.1,1:30 PM,31.2,29.6,30.5,33.1,32.6,32.8,-,-,-,-,-,-
12/21/2019,0,44.1,65,1967,23.2,-14.3,1989,33.9,3:35 PM,12:50 AM,92,71,84,31,0,0,0,202.65,172.9134028,5.6,10,4:35 PM,31.5,30.7,31.1,33,32.8,32.9,-,-,-,-,-,-
12/22/2019,0,50.1,61,1967,29.8,-19.8,1989,37,3:30 PM,9:00 AM,91,67,84,28,0,0,0,209.18,191.2652778,6.3,9.9,12:50 PM,34.9,31.5,32.2,34.9,33,33.6,-,-,-,-,-,-
12/23/2019,0,53.7,55,1957,31.3,-14.8,1989,39.1,4:20 PM,8:40 AM,96,70,88,25.8,0,0,0.6,191.55,191.7024306,5.6,11.7,1:10 PM,41.6,32.7,35.3,38.8,34.1,35.6,-,-,-,-,-,-
